VOA Reference,Property Description,Address1,Address2,Address3,Address4,Address5,Post Code,Empty Date
11HOW1016516W,WORKSHOP AND PREMISES,Workshop R/O 34,Bridge Street,Howden le Wear,Crook,Co Durham,DL15 8EX,20090123
11HOW8140511W,HALL AND PREMISES,Craig Hall,Station Road,Howden Le Wear,Crook,Co Durham,DL15 8EU,20050805
11HUW4372501W,COMMUNITY CENTRE AND PREMISES,Community Centre,23 Holme Dene,Hunwick,Crook,Co Durham,DL15 0JH,20150413
11HUW4576503W,PUBLIC HOUSE AND PREMISES,New Monkey,Hunwick,Crook,Co Durham,,DL15 0RB,20060401
11ROD6272003W,PUBLIC HOUSE AND PREMISES,Dun Cow Inn,2 Old White Lea,Roddymoor,Crook,Co Durham,DL15 9QJ,20081024
11ROD7092507W,GARAGE AND PREMISES,DCC Library Garage,Roddymoor,Crook,Co Durham,,DL15 9QX,20150401
11ROD9676501W,LIVERY STABLES AND PREMISES,White Lea Farm,Roddymoor,Crook,Co Durham,,DL15 9QN,20110812
11SUB1772502W,RECREATION ROOM AND PREMISES,Community Centre,Collier House,Sunnybrow,Crook,Co Durham,DL15 0LZ,20130801
11WIL1796004W,CAFE AND PREMISES,4 Commercial Street,Willington,Crook,Co Durham,,DL15 0AD,20160401
11WIL1796025W,SHOP AND PREMISES,25 Commercial Street,Willington,Crook,Co Durham,,DL15 0AD,20161003
11WIL4152060W,SHOP AND PREMISES,60A High Street,Willington,Crook,Co Durham,,DL15 0PF,20160129
11WIL4152542W,SHOP AND PREMISES,45 High Street,Willington,Crook,Co Durham,,DL15 0PF,20100801
11WIL5382003W,WORKSHOP AND PREMISES,3 Brockwell Court,Low Willington Industrial Est,Willington,Crook,Co Durham,DL15 0UT,20120330
11WIL8005506W,OFFICES AND PREMISES,Unit 6,St Stephens Court,Low Willington,Crook,Co Durham,DL15 0BF,20161124
11WIL8005510W,OFFICES AND PREMISES,Unit 10,St Stephens Court,Low Willington,Crook,Co Durham,DL15 0BF,20161124
11WIL8005511W,OFFICES AND PREMISES,Unit 11,St Stephens Court,Low Willington,Crook,Co Durham,DL15 0BF,20161124
11WIL8005514W,OFFICES AND PREMISES,Unit 14,St Stephens Court,Low Willington,Crook,Co Durham,DL15 0BF,20161124
129050200,WAREHOUSE AND PREMISES,Simpson Bros (Tyneside) Ltd,Drum Industrial Estate,Birtley,Chester Le Street,Co Durham,DH2 1ST,20161001
129050202,WAREHOUSE AND PREMISES,2 Angel Park,Drum Industrial Estate,Chester-le-Street,Co Durham,,DH2 1AQ,20151030
129066500,WAREHOUSE AND PREMISES,Unit 25,Drum Industrial Estate,Birtley,Chester le Street,Co Durham,DH2 1AG,20160611
129067500,WAREHOUSE AND PREMISES,Unit 27,Drum Industrial Estate,Chester Le Street,Co Durham,,DH2 1AY,20161111
129074000,WAREHOUSE AND PREMISES,Unit 5,First Avenue,Drum Industrial Estate,Chester-le-Street,Co Durham,DH2 1AG,20151201
12BIS0048001W,STUDIO AND PREMISES,1/2 Adelaide Street,Bishop Auckland,Co Durham,,,DL14 7BD,20141107
12BIS0048501W,STORE AND PREMISES,Store,Adelaide Street,Bishop Auckland,Co Durham,,DL14 7BD,20150901
12BIS0720505W,WORKSHOP AND PREMISES,T Wilson R/o,9 Boddy Street,Tindale Crescent,Bishop Auckland,Co Durham,DL14 9TD,19991001
12BIS0768001W,SHOP AND PREMISES,1 Fore Bondgate,Bishop Auckland,Co Durham,,,DL14 7PF,20140117
12BIS0768012W,MAJOR REFURBISHMENT,12 Fore Bondgate,Bishop Auckland,Co Durham,,,DL14 7PF,20090201
12BIS0768033A,SHOP AND PREMISES,33A Fore Bondgate,Bishop Auckland,Co Durham,,,DL14 7PE,20141201
12BIS0768065W,PUBLIC HOUSE AND PREMISES,Bar Mondo,65 Fore Bondgate,Bishop Auckland,Co Durham,,DL14 7PE,20120901
12BIS0768504W,STORE AND PREMISES,Office 1st Floor,4 Fore Bondgate,Bishop Auckland,Co Durham,,DL14 7PF,19941015
12BIS0768538W,SHOP AND PREMISES,53 Fore Bondgate,Bishop Auckland,Co Durham,,,DL14 7PE,20170306
12BIS0772501V,GARAGE STORE AND PREMISES,Garage And Store,Bondgate High,Bishop Auckland,Co Durham,,DL14 7PJ,19900401
12BIS0776506W,STORE AND PREMISES,Stores,Bondgate North,Bishop Auckland,Co Durham,,DL14 7PG,20050527
12BIS0776515W,STORE AND PREMISES,61 North Bondgate,Bishop Auckland,Co Durham,,,DL14 7PG,19990801
12BIS1360504W,WORKSHOP AND PREMISES,Andel Ltd,Caroline Street,Bishop Auckland,Co Durham,,DL14 6JB,20110801
12BIS1568002W,PROPERTY UNDERGOING ALTERATIONS,Warehouse & Premises,2 Chester Street,Bishop Auckland,Co Durham,,DL14 7LP,20130909
12BIS1568003W,PROPERTY UNDERGOING ALTERATIONS,Office Stores And Prems,3 Chester Street,Bishop Auckland,Co Durham,,DL14 7LP,20080808
12BIS1568004W,PROPERTY UNDERGOING ALTERATIONS,Workshop,4 Chester Street,Bishop Auckland,Co Durham,,DL14 7LP,20020802
12BIS1748515W,SHOP AND PREMISES,Boots Store No 5828,46-48 Cockton Hill Road,Bishop Auckland,Co Durham,,DL14 6AH,20141214
12BIS2608031W,RECREATION ROOMS AND PREMISES,Community Centre,30-31 Edgar Grove,Bishop Auckland,Co Durham,,DL14 7QL,20140131
12BIS3252505W,AWAITING CT BANDING,42 Gibbon Street,Bishop Auckland,Co Durham,,,DL14 7DL,20160219
12BIS4320502W,STORE AND PREMISES,Unit 3,Holdforth Crest,Bishop Auckland,Co Durham,,DL14 6DU,20130625
12BIS4796504W,OFFICES AND PREMISES,Offices Second Floor,7 Kensington,Bishop Auckland,Co Durham,,DL14 6HX,19900401
12BIS4852022W,SHOP AND PREMISES,22 Kingsway Arcade,Bishop Auckland,Co Durham,,,DL14 7ER,20000207
12BIS4852024W,SHOP AND PREMISES,24 Kingsway Arcade,Bishop Auckland,Co Durham,,,DL14 7ER,19951011
12BIS4852502W,OFFICES AND PREMISES (UNDERGOING ALTERATION),Area Education Office,Kingsway,Bishop Auckland,Co Durham,,DL14 7JX,20140101
12BIS5540002W,PUBLIC HOUSE AND PREMISES,The Vault,2 Market Place,Bishop Auckland,Co Durham,,DL14 7NJ,20121211
12BIS5540501W,SHOP AND PREMISES,3 Market Place,Bishop Auckland,Co Durham,,,DL14 7NJ,20161122
12BIS5544032W,PUBLIC HOUSE AND PREMISES,Monaco,32-33 Market Place,Bishop Auckland,Co Durham,,DL14 7NX,20160102
12BIS5544036W,PUBLIC HOUSE AND PREMISES,Postchaise Hotel,36 Market Place,Bishop Auckland,Co Durham,,DL14 7NX,20130723
12BIS5544038W,PUBLIC HOUSE AND PREMISES,Queens Head Hotel,38 Market Place,Bishop Auckland,Co Durham,,DL14 7NX,20110915
12BIS5544039W,OFFICES AND PREMISES,39 Market Place,Bishop Auckland,Co Durham,,,DL14 7NX,20120706
12BIS5544041W,PUBLIC HOUSE AND PREMISES,Castle Hotel,41 Market Place,Bishop Auckland,Co Durham,,DL14 7PB,20170123
12BIS5544045W,OFFICES AND PREMISES,Old Bank Chambers,45-46 Market Place,Bishop Auckland,Co Durham,,DL14 7NP,20150220
12BIS5544543W,OFFICES AND PREMISES,3A Market Place,Bishop Auckland,Co Durham,,,DL14 7NJ,20150402
12BIS5544546W,OFFICES AND PREMISES,47-48 Market Place,Bishop Auckland,Co Durham,,,DL14 7NP,20160108
12BIS5544549W,OFFICES AND PREMISES,EX Bishop FM R/O,36 Market Place,Bishop Auckland,Co Durham,,DL14 7NX,20100325
12BIS5960532W,RESTAURANT AND PREMISES,The Mall,Newgate Centre,Bishop Auckland,Co Durham,,DL14 7JQ,20160501
12BIS5968080W,SHOP AND PREMISES,80 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EQ,
12BIS5968080W,SHOP AND PREMISES,80 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EQ,20170123
12BIS5968098W,SHOP AND PREMISES,98 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EQ,20160407
12BIS5968517W,SHOP AND PREMISES,56 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EQ,20151021
12BIS5968518W,STORE AND PREMISES,1st & 2nd Floors,56 Newgate Street,Bishop Auckland,Co Durham,,DL14 7EQ,20151021
12BIS5968545W,OFFICE AND PREMISES,Office 4,First Floor,108B Newgate Street,Bishop Auckland,Co Durham,DL14 7EQ,20140331
12BIS5972009W,SHOP AND PREMISES,9 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EP,20110131
12BIS5972025W,SHOP AND PREMISES,25 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EP,20160911
12BIS5972041W,SHOP AND PREMISES,41 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7HL,20150103
12BIS5972059W,SHOP AND PREMISES,59 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EW,20170304
12BIS5972063W,SHOP AND PREMISES,63/65 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EW,20120324
12BIS5972067W,SHOP AND PREMISES,67 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EW,20090221
12BIS5972071W,SHOP AND PREMISES,71 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EW,20160531
12BIS5972087W,SHOP AND PREMISES,87 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EW,20160625
12BIS5972089W,SHOP AND PREMISES,89 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EW,20120625
12BIS5972095W,SHOP AND PREMISES,95 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EW,20161024
12BIS5972125W,OFFICES AND PREMISES,125 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EN,20170203
12BIS5972535W,SHOP AND PREMISES,93 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EW,20160331
12BIS5972542W,SHOP AND PREMISES,13 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EP,20170318
12BIS5972560W,STORE AND PREMISES,First & Second Floor,189 Newgate Street,Bishop Auckland,Co Durham,,DL14 7EL,20031010
12BIS5972567W,HAIRDRESSING SALON AND PREMISES,213A Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EL,20101101
12BIS5976006W,SHOP AND PREMISES,6 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EG,20141017
12BIS5976014W,SHOP AND PREMISES,14 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EG,20160720
12BIS5976022W,BANK AND PREMISES,22 Newgate Street,Bishop Auckland,Co Durham,,,DL14 7EG,20160928
12BIS6488502W,WORKSHOP AND PREMISES,Workshop Offices & Premises,27 Peel Street,Bishop Auckland,Co Durham,,DL14 7LF,20050506
12BIS6656050B,SHOP AND PREMISES,50B Princes Street,Bishop Auckland,Co Durham,,,DL14 7AZ,20160909
12BIS6848018W,WORKSHOP AND PREMISES,18 Railway Street,Bishop Auckland,Co Durham,,,DL14 7LR,20161031
12BIS7128520V,GARAGE AND PREMISES,Unit C3 (E),Romanway Industrial Estate,Tindale Crescent,Bishop Auckland,Co Durham,DL14 9AW,20090201
12BIS7128528W,WAREHOUSE AND PREMISES,Unit 2,Romanway Industrial Estate,Tindale Crescent,Bishop Auckland,Co Durham,DL14 9AW,20110401
12BIS7128540W,STORE AND PREMISES,Unit B8(A),Romanway Industrial Estate,Tindale Crescent,Bishop Auckland,Co Durham,DL14 9AW,20090401
12BIS7128547W,LAND USED FOR STORAGE AND PREMISES,Scrap Yard & Land,Romanway Ind Estate,Tindale Crescent,Bishop Auckland,Co Durham,DL14 9AW,20110611
